ID,vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,RMSD
1PPE,25,-42.94,563.84,333.16,-442.13,-525.11,451.94,1115.31,-2.61,-60.13,-122.66,2.7,6.83
1PPE,109,-79.94,8938.21,277.45,-1342.96,-504.11,1385.79,1136.9,-6.24,-139.79,-122.93,-1.61,6.51
1PPE,49,-54.65,1915.55,310.51,-498.39,-352.52,480.58,1077.67,-3.09,-69.88,-130.48,-12.21,3.56
1PPE,32,-44.96,3108.97,182.31,-615.84,-257.52,580.62,759.79,-3.08,-73.41,-126.46,-6.76,8.8
1PPE,24,-41.75,661.06,323.27,-279.5,-431.47,292.5,1008.89,-2.36,-50.83,-128.05,-7.14,4.96
1PPE,26,-40.57,973.72,187.45,-416.43,-364.9,420.32,1065.78,-4.7,-53.73,-120.41,-3.38,10.21
1PPE,19,-35.01,566.4,145.88,-429.61,-213.79,399.27,581.92,-1.71,-42.26,-124.81,-5.56,8.16
1PPE,13,-33.79,563.94,170.05,-433.89,-213.8,420.74,625.5,-1.39,-42.67,-119.54,-0.5,13.16
1PPE,71,-65.19,5081.68,188.78,-815.05,-418.75,832.93,793.62,-5.35,-103.2,-132.12,-8.01,8.6
1PPE,39,-49.18,1666.66,271.73,-361.72,-342.35,381.09,1126.45,-0.9,-58.97,-108.89,-17.37,15.96
1PPE,26,-27.6,981.13,291.15,-258.09,-534.91,262.16,1134.6,-1.41,-37.51,-120.32,-1.33,6.27
1PPE,24,-39.02,839.93,303.48,-221,-414.98,243.92,739.21,0,-45.01,-119.96,-11.69,7.89
1PPE,54,-48.12,2994.79,228.6,-639.31,-337.93,634.36,1073.64,-6.95,-72.51,-126.93,-8.46,15.42
1PPE,63,-67.44,2418.4,306.81,-835.95,-361.65,869.97,1053.44,-9.67,-97.16,-127.38,-9.96,4.41
1PPE,42,-48.02,1518.67,320.5,-540.58,-355.31,558.56,834.99,-3.63,-61.47,-130.99,-8.2,4.2
1PPE,17,-23.24,251.15,218.18,-206.14,-267.33,227.68,599.63,-1.33,-29.55,-128.66,0.33,12.84
1PPE,39,-55.54,1798.8,203.17,-751.75,-399.03,764.87,863.85,-2.82,-83.17,-133.48,-2.16,9.27
1PPE,47,-44.43,1669.32,276.62,-303.93,-334.05,297.11,844.78,-1.41,-51.15,-128.8,-12.15,5.88
1PPE,25,-31.21,1008.11,214.55,-252.32,-400.05,232.38,1035.89,-2.42,-42.62,-116.02,-8.56,14.98
1PPE,25,-33.24,322.54,199.15,-344.54,-429.16,358.74,996.9,-2.46,-43.27,-112.41,6.28,13.56
1PPE,86,-85.78,4842,223.72,-1165.57,-292.99,1177.66,824.41,-5.46,-129.74,-130.63,-11.93,9.25
1PPE,65,-60.78,5722.83,168.05,-905.73,-489.85,904.09,1380.07,-5.79,-109.7,-115.11,4.26,12.09
1PPE,31,-39.66,1195.13,220.56,-277.14,-276.74,286.8,748.73,-1.52,-46.24,-116.53,-12.3,13.2
1PPE,29,-57.42,789.18,209.32,-968.47,-362.55,943.27,818.12,-4.64,-84,-122.2,-5.59,16.38
1PPE,87,-81.55,5607.08,259.56,-1240.69,-386.84,1235.62,1092.71,-6.45,-133.89,-136.46,-3.9,4.97
1PPE,23,-35.35,1422.08,262.62,-341.87,-380.11,334.97,896.7,-1.61,-41.52,-131.29,-2.21,7.8
1PPE,86,-80.61,9255.54,337.56,-923.61,-387.25,890.35,1029.08,-6.96,-130.84,-136.66,-11.45,4.16
1PPE,39,-43.61,1577.4,335.94,-444.47,-528.5,457.15,1113.7,-2.22,-61.93,-119.06,0.92,5.4
1PPE,25,-32.12,1209.31,210.96,-418.7,-331.67,410.11,848.93,-2.49,-41.56,-124.77,-0.59,5.87
1PPE,29,-34.68,1399.6,188.25,-532.31,-346.66,541.58,778.37,-3.16,-48.53,-129.58,1.06,6.68
1PPE,27,-34.46,2472.31,200.54,-422.64,-294.42,390.4,775.83,-0.97,-53.2,-126.13,1.96,5.21
1PPE,21,-27.22,1479.5,202.6,-231.51,-438.14,254.48,928.65,-2.33,-34.78,-120.65,3.35,14.24
1PPE,33,-41.62,1671.23,303.35,-238.42,-423.5,270.48,831.1,-1.78,-43.27,-120.39,-12.32,7.93
1PPE,29,-40.63,602.68,215.89,-589.97,-311.37,570.24,876.02,-6.09,-53.03,-130.24,-2.06,4.92
1PPE,19,-45.2,321.79,280.82,-444.15,-336.98,461.74,798.25,-2.32,-51.59,-125.24,-3.98,9.58
1PPE,50,-51.87,3082.71,319.86,-460.26,-353.04,469.03,1127.06,-2.06,-74.4,-128.97,-8.09,3.69
1PPE,47,-55.63,3105.14,211.36,-597.45,-303.84,608.61,764.44,-3.63,-71.14,-130.9,-13.02,7.98
1PPE,27,-43.31,810.74,321.33,-459.62,-333.37,451.98,932.18,-4.05,-50.35,-129.54,-7.22,5.73
1PPE,12,-31.94,201.91,121.63,-471.84,-286.88,451.08,598.82,-4.05,-40.86,-116.42,-5.52,11.27
1PPE,36,-46.47,1571.8,341.78,-608.38,-676.09,582.63,1160.19,-1.06,-67.53,-115.62,0.15,6.76
1PPE,37,-50.45,1756.11,355.07,-676.51,-258.84,727.95,681.27,-4.74,-76.07,-120.78,-10.2,7.23
1PPE,40,-43.85,2011.25,201.17,-497.28,-209.21,524.12,617.39,-5.5,-67,-134.47,-7.93,11.11
1PPE,9,-23.54,163.68,195.22,-63.85,-266.99,53.03,610.07,0,-20.48,-121.47,-7.04,13.48
1PPE,100,-76.14,8626.91,372.86,-1009.11,-577.2,1008.37,1267.83,-7.98,-151.56,-110.87,-7.45,5.98
1PPE,37,-49.13,2381.5,166.54,-497.16,-281.65,472.54,720.4,-3.44,-59.02,-135.84,-12.92,4.17
1PPE,30,-38.17,465.18,245.91,-375.74,-253.03,412.2,687.76,-4.08,-37.89,-134.99,-8.32,8.4
1PPE,34,-36.04,3656.88,248.16,-414.65,-391.82,391.25,829.68,-4.02,-63.44,-111.76,-0.83,10.94
1PPE,19,-33.56,986.3,136.83,-529.81,-220.83,498.54,748.45,-2.35,-49.64,-125.87,-4.34,7.7
1PPE,35,-47.31,1534.9,176.59,-579.61,-422.12,562.53,1007.85,-2.35,-67.52,-121.38,-3.47,11.53
1PPE,29,-49.62,1142.98,175.93,-619.31,-386.75,635.31,752.56,-2.72,-71.85,-124.8,-2.44,15.57
1PPE,44,-46.82,1961.96,175.09,-653.07,-340.72,670.38,888.37,-1.16,-72.98,-135.08,-4.21,8.69
1PPE,38,-37.64,1554.63,256.37,-209.17,-346.69,218.81,953.43,-0.99,-42.95,-118.8,-11.22,15.49
1PPE,45,-64.93,658.49,266.06,-710.64,-374.37,683.37,1028.32,-4.97,-77.66,-134.98,-4.96,5.84
1PPE,16,-28.7,1866.73,205.01,-464.28,-350.39,434.11,670.6,-0.75,-47.47,-126.74,3.36,10.64
1PPE,13,-31.98,189.36,275.98,-341.48,-248.04,360.82,662.56,-1.61,-37.4,-121.2,-2.72,9.68
1PPE,30,-37.38,1945.56,234.42,-354.54,-299.79,360.24,782.19,-1.55,-47.09,-129.61,-7.69,4.19
1PPE,27,-37.32,636.5,202.93,-367.82,-216.53,360.46,660.58,-4.81,-42.71,-131.52,-3.53,14.66
1PPE,52,-38.68,2789.72,154.36,-330.93,-452.66,323.57,990.92,-0.49,-50.04,-129.95,-4.84,12.31
1PPE,16,-32.63,365.19,274.18,-193.99,-324.09,185.41,793.8,-1.37,-36.15,-131.14,-7.27,4.32
1PPE,24,-31.05,904.2,220.58,-197.37,-308.52,184.58,754.44,-0.75,-38.28,-120.6,-4.56,11.69
1PPE,60,-69.15,3501.79,199.78,-901.39,-379.77,862.37,1189.01,-4.16,-101.42,-122.94,0.24,14.4
1PPE,21,-27.18,506.57,227.59,-241.9,-269.55,244,697.62,-0.9,-32.28,-125.28,-4.6,5.97
1PPE,45,-47.06,2622.39,276.52,-465.55,-317.73,452.13,839.8,-4.16,-62.25,-129.51,-2.82,5.36
1PPE,44,-42.98,2334.78,226.02,-506.97,-390.23,525.58,808.11,-1.86,-69.44,-133.63,-3.04,9.08
1PPE,24,-38.04,212.62,191.29,-347.34,-314.92,345.38,890.23,-0.95,-46.29,-111.49,-6.46,15.46
1PPE,18,-38.47,697.04,201.69,-470.26,-500.09,466.23,1294.77,-2.08,-52.44,-113.92,3.03,10.14
1PPE,53,-65.2,2562.26,176.58,-1125.88,-480.76,1107.08,689.3,-11.44,-103.98,-122.25,-2.29,13.99
1PPE,31,-56.28,1784.75,351.97,-827.36,-600.35,802.02,1382.62,-7.6,-88.4,-111.63,7.37,6.52
1PPE,56,-53.33,2989.31,215.8,-477.57,-413.78,474.67,774.48,-2.67,-73.41,-128.78,-6.67,12.14
1PPE,30,-46.19,1653.82,280.37,-459.3,-405.14,494.88,1476.32,-2.02,-62.95,-113.95,-0.8,10.19
1PPE,31,-31.15,228.83,225,-226.24,-235.79,195.74,727.29,-1.46,-33.52,-117.57,-13.98,10.39
1PPE,33,-38.37,1803.96,226.26,-484.83,-242.73,509.55,592.65,-2,-55.1,-123.37,-6.36,9.34
1PPE,34,-42.23,2502.18,280.39,-507.76,-310.82,491.64,820.47,-4.7,-58.53,-131.77,1.65,5.58
1PPE,56,-63.88,3484.4,367.91,-623.85,-493.85,619.44,1200.89,-6.62,-96.39,-113.03,-11.69,7.16
1PPE,64,-61.83,4344.46,311.83,-973.41,-466.46,989.56,1216.38,-6.61,-112.31,-117.04,0.58,6.74
1PPE,39,-47.69,2325.52,235.58,-395.98,-305.81,431.94,871.4,-1.41,-55.3,-128.37,-12.16,9.04
1PPE,85,-67.63,4745.66,348.54,-660.55,-408.59,682.46,1028.45,-5.2,-106.62,-126.53,-17.56,5.29
1PPE,15,-25.17,405.72,191.38,-229.17,-442.71,220,942.13,-0.78,-30.41,-123.34,3.01,14.7
1PPE,23,-41.97,1419.54,275.05,-242.42,-342.76,240.34,1043.64,-3.27,-41.76,-111.61,-15.38,15.89
1PPE,29,-36.05,832.17,195.69,-501.36,-530.79,475.75,1264.5,-3.23,-58.9,-109.64,3.68,8.11
1PPE,41,-36.77,2422.13,214.2,-405.97,-285.12,396.07,808.84,-2.96,-51.04,-122.97,-3.7,16.44
1PPE,44,-64.39,3399.2,285.68,-584.68,-385.94,597.31,1066.66,-5.83,-86.44,-109.64,-18.28,15.44
1PPE,36,-48.19,1276.27,359.39,-675.28,-389.19,684,1147.31,-4.13,-71.74,-121.23,-3.9,6.54
1PPE,56,-55.66,3070.93,275.06,-643.32,-367.39,642.83,990.01,-2.5,-99.72,-99.22,-4.03,16.04
1PPE,27,-33.92,990.27,231.56,-365.47,-267.17,386.37,802.23,-0.87,-46.23,-123.53,-8.36,15.35
1PPE,30,-46.93,872.64,227.38,-628.75,-279.09,688.26,741.77,-3.1,-64.3,-122.08,-1.64,13.16
1PPE,41,-33.85,2258.37,166.71,-455.19,-361.83,442.47,939.62,-4.04,-56.82,-115.41,-4,11
1PPE,80,-71.35,4983.62,351.86,-768.07,-409.5,817.67,1126.96,-6.99,-112.83,-125.94,-10.26,5.43
1PPE,29,-47.08,1222.66,320.38,-357.99,-417.62,393.95,797.82,-2.31,-49.41,-126.23,-5.55,6.12
1PPE,45,-55.39,2203.08,216.88,-956.57,-317.82,970.79,1003.68,-3.12,-106.49,-120.47,-6,13.91
1PPE,85,-82.2,4129.84,228.36,-1457.19,-495.57,1416.93,914.29,-6.9,-132.81,-130.66,-3.05,7.64
1PPE,21,-44.86,324.9,257.95,-434.39,-374.93,445.93,1191.84,-3.03,-54.41,-116.66,-1.06,9.89
1PPE,24,-37.69,1477.75,231.6,-288.59,-324.43,287.67,926.78,-1.49,-51.07,-118.26,-8.53,15.73
1PPE,14,-26.94,473.95,204.71,-340.12,-474.15,312.54,1226.29,-4.78,-39.04,-114.32,3.84,8.37
1PPE,15,-36.56,608.91,307.67,-222.71,-354.44,245.48,1118.26,-1.91,-40.78,-117.65,-8.93,8.09
1PPE,30,-33.23,1044.33,219.47,-312.15,-231.99,343.5,640.99,-1.85,-46.1,-127.46,-0.29,14.19
1PPE,30,-33.5,2186.17,277.68,-260.14,-334.41,257.23,840.57,-1.83,-45.12,-119.58,-7.41,7.47
1PPE,33,-37.33,1617.45,270.77,-424.1,-386.37,419.15,859.29,-3.57,-53.62,-129.52,-1.2,6.04
1PPE,41,-49.42,4285.82,165.33,-940.26,-423.39,894.84,861.86,-4.99,-94.33,-130.16,0.85,8.24
1PPE,35,-37.33,1078.33,202.91,-220.74,-220.43,206.68,662.87,-0.56,-41.8,-119.5,-14.7,11.93
1PPE,32,-44.81,967.4,263.28,-210.11,-288.8,201.5,804.38,-1.27,-44.57,-115.83,-17.64,13.19
1PPE,44,-67.41,2651.36,351.01,-800.33,-606.31,806.96,1442.95,-6.73,-101.34,-119.48,5.53,5.34
1PPE,21,-37.75,573.72,221.15,-289.56,-407.29,258.26,1100.01,-0.64,-43.63,-113.08,-11.44,14.56
1PPE,57,-54.39,3823.84,237.38,-893.55,-497.72,849.71,1217.62,-1.4,-93.44,-110.1,12.54,6.9
1PPE,16,-27.1,131.66,218.42,-165.33,-311.62,168.91,545.36,-2.55,-27.21,-127.7,-6.61,13.45
1PPE,44,-41.64,890.85,212.72,-416.76,-253.96,384.24,874.83,-0.48,-54.67,-112.04,-9.28,16.06
1PPE,35,-49.3,1957.7,341.27,-387.94,-432.79,438.13,1076.49,-3.14,-64.16,-128.93,-10.82,5.89
1PPE,40,-55.17,1005.69,207.75,-796.1,-238.32,803.31,812.92,-4.74,-73.68,-123.6,-3.16,11.85
1PPE,6,-29.96,19.03,184.21,-346.74,-294.74,332.1,801.9,-2.65,-34.31,-119.39,-2.96,16.2
1PPE,28,-53.46,1622.85,283.67,-453.95,-370.45,497.82,1072.8,-6.16,-74.31,-110.58,-16.82,15.75
1PPE,53,-53.68,2086.08,167.63,-800.89,-327.11,745,881.38,-4.77,-88.64,-137.58,-2.41,7.31
1PPE,36,-41.11,2199.75,273.66,-320.52,-245.6,346.88,699.64,-3.94,-50.87,-135.32,-4.87,8.7
1PPE,15,-31.52,259.6,257.89,-104.51,-259.27,126.01,670.45,-1.25,-28.78,-120.77,-12.35,9.06
1PPE,20,-38.9,671.25,159.46,-452.51,-331.91,441.78,1033.08,-2.4,-53.93,-110.52,-5.27,11.17
1PPE,37,-32.39,2263.08,185.57,-301.83,-337.62,291.91,936.14,-0.62,-46.99,-118.97,-8.29,12.76
1PPE,39,-32.71,2567.11,160.25,-529.19,-302.71,494.05,763.37,-1.14,-49.58,-128.46,-4.93,5.39
1PPE,52,-65.91,1942.62,279.75,-620.96,-335.27,612.26,904.11,-3.62,-85.15,-129.91,-14.95,5.97
1PPE,56,-54.34,4455.63,339.73,-713.72,-365.12,695.46,892.98,-3.08,-89.25,-122.35,-2.61,5.66
1PPE,37,-43.34,2536.26,250.22,-513.21,-328.73,511.53,751.48,-2.97,-64.22,-130.16,-3.85,7.8
1PPE,16,-32.29,405.2,274.84,-179.53,-337.96,202.75,628.46,-0.91,-35,-115.99,-11.01,14.4
1PPE,102,-75.79,7370.64,347.39,-715.11,-382.48,702.63,1119.21,-3.52,-118.02,-130.58,-20.13,3.26
1PPE,26,-30.3,2106.93,161.72,-431.7,-413.3,387.48,1038.97,-4.03,-48.68,-121.92,6.9,14.83
1PPE,17,-25.75,645.23,125.39,-331.7,-311.86,323.31,821,-1.13,-39.23,-119.7,-3.28,14.53
1PPE,12,-39.19,254.13,143.46,-620.02,-358.5,649.66,765.4,-0.52,-53.21,-127.47,1.93,9.72
1PPE,38,-41.2,1542.73,207.82,-326.06,-327.75,318.16,712.12,-0.44,-50.85,-125.51,-9.26,5.91
1PPE,55,-58.85,2907.18,327.54,-562.33,-398.44,573.45,1162.19,-3.68,-82.7,-106.97,-20.55,16.18
1PPE,73,-65.85,4275.41,344.58,-695.93,-402.52,695.9,1035.94,-6.73,-104.55,-135.46,-4.05,4.06
1PPE,24,-29.06,3292.83,169.36,-354.47,-236.94,331.74,725.16,-3.38,-50.05,-115.76,-3.37,10.32
1PPE,32,-44.44,1652.34,222,-556.54,-367.67,523.88,1109.64,-3.69,-66.43,-123.37,-1.15,6.54
1PPE,36,-43.66,1521.02,207.86,-456.46,-364.99,455.72,733.82,-2.72,-55.89,-123.68,-10.65,7.19
1PPE,19,-38.64,782.75,225.62,-262.46,-247.68,287.99,624.26,-2.93,-39.98,-121.18,-16.16,8.82
1PPE,35,-51.09,1412.55,256.63,-635.01,-438.72,656.35,960.37,-2,-85.05,-104.44,3.5,11.45
1PPE,13,-34.78,371.71,98.29,-450.77,-333.58,408.92,1019.74,-3.29,-46.63,-117.74,2.04,14.18
1PPE,55,-58.33,2937.02,274.38,-503.9,-334.96,496.9,803.21,-2.78,-72.64,-134.5,-13.96,5.78
1PPE,79,-70.39,4909.91,265.69,-996.63,-416.33,937.52,1276.89,-5.72,-126.66,-111.19,4.77,6.26
1PPE,44,-54.8,2956.71,274.4,-810.86,-377.58,768.16,1167.58,-2.94,-84.64,-127.56,5.03,6.61
1PPE,29,-44.42,2385.39,180.47,-658.76,-239.43,635.03,738.71,-4.27,-74.68,-131.64,-5.8,10.14
1PPE,10,-27.86,290.43,219.83,-250.88,-192.62,258.67,628.15,0,-25.73,-132.59,-4.63,11.49
1PPE,70,-58.91,3271.51,246.37,-612.32,-374.14,612.2,838,-3.43,-75.75,-139.16,-0.59,3.01
1PPE,18,-30.9,501.89,232.13,-414.01,-375.87,403.47,791.67,-3.63,-41.22,-127.94,4.77,6.61
1PPE,53,-60.79,3101.95,131.23,-989.67,-593.9,963.18,863.87,-2.17,-96.11,-123.42,-2.82,13.77
1PPE,40,-53.99,2593.88,274.17,-560.37,-393.01,566.04,977.57,-5.34,-72.44,-128.27,-6.74,7.71
1PPE,41,-39.25,1177.05,207.23,-488.98,-300.63,458.74,1225.84,-2.89,-56.69,-112.44,-8.31,10.91
1PPE,50,-53.71,2465.11,299.61,-530.47,-334.76,572.8,1120.59,-4.53,-73.07,-107.07,-15.53,16.04
1PPE,22,-31.99,450.54,165.89,-409.24,-543.13,406.02,1010.57,-4.65,-44.43,-121.44,3.52,13.41
1PPE,19,-33.77,287.21,193.51,-324.71,-195.46,330.58,551.69,-2.88,-39.39,-121.91,-3.11,12.85
1PPE,33,-47.67,1032.77,257.05,-444.31,-254.79,500.8,683.6,-2.58,-50.14,-131.19,-11.07,8.12
1PPE,49,-56.9,1848.95,355.28,-486.14,-393.68,548.44,851.49,-3.16,-80.45,-118.65,-4.7,7.91
1PPE,36,-46.42,2684.54,196.66,-644.55,-312.87,607.29,856.99,-2.25,-69.73,-119.22,-1.97,16.08
1PPE,47,-40.06,1929.06,280.96,-461.12,-308.2,495.2,960.58,-1.64,-56.11,-120.84,-14.55,8.36
1PPE,51,-48.69,2494.55,185.69,-715.59,-347.88,687.8,782.16,-3.88,-80.2,-132.85,-4.74,7.52
1PPE,11,-33.51,460.15,270.25,-249.93,-314.07,219.83,989.04,-2.11,-35.32,-109.45,-8.98,15.96
1PPE,55,-59.05,2917.44,251.82,-440.32,-437.98,453.91,1176.24,-4.82,-76.41,-112.93,-17.5,14.39
1PPE,26,-36.67,952.37,224.39,-564.85,-375.32,560.35,823.16,-5.99,-58.16,-117.25,6.96,11.75
1PPE,22,-38.7,511.52,257.96,-406.23,-353.57,412.54,934.82,-6.03,-45.99,-135.18,-3.74,5.87
1PPE,23,-37.89,411.82,265.75,-498.08,-348.59,492.42,1254.36,-2.39,-51.81,-117.85,-4.38,9.64
1PPE,18,-28.39,503.88,237.75,-313.8,-251.79,277.86,701.22,-2.77,-30.29,-134.48,-1.59,7.52
1PPE,17,-22.49,968.63,248.54,-64.97,-276.46,63.47,609.41,0,-22.16,-121.37,-6.61,12.7
1PPE,47,-62.13,1892.24,208.75,-1122.66,-640.68,1094.11,1165.59,-7.61,-113.3,-103.09,12.27,11.12
1PPE,15,-40.05,944.31,210.3,-518.92,-522.48,492.98,1592.72,-3.6,-64.37,-97.07,3.78,11.51
1PPE,36,-35.98,2058.54,237.55,-320.68,-343.18,310.58,988.88,-1.31,-52.8,-119.12,-9.96,15.21
1PPE,76,-81.7,7248.77,184.01,-1229.78,-347.98,1211.32,998.81,-7.15,-156.06,-115.73,-5.83,5.33
1PPE,58,-62.96,2053.69,211.05,-991.95,-416.01,951.21,1031.24,-2.67,-99,-127.61,3.19,5.51
1PPE,21,-33.09,494.2,217.35,-498,-331.15,491.99,770.69,-3.79,-46.2,-128.58,3.42,11.61
1PPE,21,-33.75,391.72,163.09,-358.54,-200.35,353.06,747.21,-2.44,-39.09,-119.41,-7.14,12.03
1PPE,34,-40.3,709.22,279.47,-539.7,-451.14,519.12,1020.95,-2.9,-53.68,-113.75,3.78,13.5
1PPE,33,-59.67,4011.77,361.98,-520.33,-404.89,592.43,1093.05,-3.68,-84.62,-111.57,-4.78,9.75
1PPE,7,-23.78,88.38,184.53,-145.04,-339.73,135.75,890.82,0,-24.51,-115.87,-2.13,13.73
1PPE,77,-58.03,3948.66,248.65,-953.57,-332.73,938.33,964.17,-5.16,-99.47,-138.32,-7.06,7.8
1PPE,28,-37.15,373.46,177.67,-436.01,-239.53,446.03,628.47,-2.01,-52.39,-118.79,-10.61,15.08
1PPE,92,-56.02,5964.55,238.73,-639.21,-389.31,647.63,812.59,-5.15,-108.65,-131.23,-6.43,9.35
1PPE,25,-50.39,578.89,332.25,-442.46,-363.97,444.51,1031.77,-4.22,-58.61,-130.09,-3.07,5.54
1PPE,8,-26.47,43.32,147.37,-274.13,-311.57,225.9,908.85,-0.42,-29.76,-112.11,-2.93,12.62
1PPE,29,-48.32,1360.52,249.76,-467.9,-223.05,500.44,657.75,-3.14,-59.33,-129.35,0.27,13.03
1PPE,41,-39.36,1948.39,307.84,-349.24,-407.7,352.21,1049.28,-3.51,-55.25,-119.12,-2.14,5.19
1PPE,42,-56.85,1755.36,183.6,-927.21,-366.52,894.72,899.19,-6.29,-85.56,-135.84,-3.03,3.53
1PPE,35,-55.41,1042.32,112.26,-1119.53,-593.42,987.22,1125.49,-6.95,-97.62,-98.07,17.99,16.03
1PPE,51,-66.54,3152.29,236.49,-1154.8,-359.43,1139.06,874.89,-5.68,-107.21,-132.48,-1.75,5.47
1PPE,38,-35.76,1091.81,200.88,-259.26,-379.61,260.78,844.75,-3.54,-43.92,-125.18,-5.61,14.77
1PPE,30,-52.62,1429.92,292.48,-761.89,-483.5,757.53,1085.26,-5.91,-78.78,-107.23,6.99,9.7
1PPE,97,-64.64,5977.34,157.09,-972.3,-251.75,971.01,915.24,-5.27,-139.42,-115.04,-8.28,10.03
1PPE,44,-61.37,4028.65,165.53,-1019.69,-384.05,985.59,648.51,-5.46,-92.39,-124.13,-2.63,15.2
1PPE,27,-40.66,1016.92,104.44,-710.45,-427.21,657.36,831.15,-5.72,-62.5,-127.07,3.91,11.52
1PPE,29,-52.22,1195.16,326.46,-400.09,-446.86,402.68,945.64,-2.43,-60.59,-119.82,-12.07,7.14
1PPE,58,-60.95,2754.37,285.14,-441.32,-365.37,438.93,1103.68,-4.65,-70.58,-108.19,-22.01,15.66
1PPE,16,-44.72,386.97,249.97,-627.58,-484.49,640.81,792.27,-3.72,-59.22,-117.95,2.04,13.92
1PPE,59,-48.6,3416.44,280.44,-281.41,-325.98,294.9,957.91,-1.31,-59.24,-115.96,-18.46,15.11
1PPE,68,-78.5,4194.52,282.28,-965.81,-422.98,971.05,1098.68,-4.66,-122.11,-135.07,-10.27,6.97
1PPE,69,-69.54,2923.24,197.09,-1023.47,-290.93,997.72,894.08,-6.48,-103.37,-122.49,-10.86,2.89
1PPE,45,-53.38,2711.28,188.08,-675.13,-216.14,663.92,670.18,-4.52,-63.99,-125.87,-12.34,10.4
1PPE,35,-33.67,1212.37,163.8,-366.06,-419.68,344.48,836.89,-2.18,-50.21,-125.57,-7.3,14.09
1PPE,33,-48.15,1010.56,311.15,-512.62,-468.49,545.54,777.36,-3.62,-63.73,-120.73,-0.53,7.95
1PPE,33,-36.64,1041.08,236.73,-326.94,-235.08,341.8,706.2,-4.35,-49.83,-125.87,-5.49,11.45
1QA9,23,-50.4,398.5,345.04,-809.16,-4812.33,709.37,7467.37,-3.26,-83.77,-253.27,18.76,1.57
1QA9,29,-52.19,648.55,378.83,-858.28,-5012.07,795.77,7588.82,-4.65,-87.72,-249.61,22.2,1.81
1QA9,17,-49.51,286.47,353.1,-762.5,-4836.13,704.96,7540.06,-4.53,-78.95,-257.8,19.08,1.68
1QA9,17,-44.05,516.93,352.89,-679.02,-4702.19,605.96,7284.15,-2.13,-72.71,-261.6,20.81,1.86
1QA9,20,-50.08,736.57,353.91,-819.48,-4684.91,732.44,7132.37,-2.55,-85.29,-253.76,23.04,1.97
1QA9,27,-60.3,1066.53,361.54,-895.07,-4854.25,799.55,7558.45,-4.59,-96.25,-255.38,25.11,2.04
1QA9,25,-47.47,780.66,372.76,-795.74,-4809.85,719.34,7324.54,-2.07,-80.07,-252.05,20.67,1.53
1QA9,24,-60.68,705.4,374.06,-915.99,-4930.84,875.38,7718.89,-4.13,-97.56,-255.58,24,1.38
1QA9,43,-66.1,2496.8,393.39,-1093.36,-5183.49,1032.94,7720.31,-6.53,-113.51,-244.12,26.51,2.01
1QA9,45,-54.07,2157.68,376.84,-879.99,-4814.69,819.7,7418.72,-4.25,-101.13,-251.54,22.58,1.84
1QA9,37,-46.55,3476.32,357.51,-828.64,-4741.59,748.95,7011.68,-2.27,-97.5,-248.02,21.94,2.44
1QA9,28,-44.1,1925.67,386.07,-783.66,-4826.49,740,7221.81,-5.22,-80.29,-257.1,20.18,2.09
1QA9,49,-55.25,3889.66,383.21,-972.17,-4876.33,896.18,7349.99,-5.3,-107.15,-249.57,24.59,1.99
1QA9,41,-53.17,3541.15,350.83,-924.52,-4911.07,819.29,7230.63,-3,-105.74,-245.69,24.31,2.25
1QA9,59,-60.97,6199.06,365.26,-1077.24,-4891.9,954.28,7330.6,-3.72,-133.86,-245.95,28.1,2.42
1QA9,29,-39.05,1547.09,389.31,-306.85,-2017.49,291.45,3192.45,-3.75,-50.24,-291.05,-4.63,26.75
1QA9,68,-63.47,2749.24,736.22,-955.23,-3317.24,934.25,5825.44,-3.91,-104.29,-277.72,2.28,23.18
1QA9,25,-53.05,520.95,491.8,-850.8,-4246.53,756.84,6216.12,-2.74,-86.49,-257.03,21.3,14.37
1QA9,54,-78.14,3369.77,608.48,-898.04,-2817.85,941.18,4184.19,-1.93,-123.32,-278.52,-8.41,13.33
1QA9,12,-34.98,137.1,504.33,-551.64,-2916.92,534.76,4602.07,-4.29,-52.41,-283.01,-2.36,12.47
1QA9,32,-51.95,426.83,430.23,-690.8,-3568.56,660.41,5573.51,-2.47,-75.96,-281.99,6.03,14.16
1QA9,33,-48.34,545.32,462.41,-611.18,-2777.85,574.78,4080.83,-0.74,-65.69,-279.3,8.56,25.07
1QA9,35,-41.15,1545.66,320.06,-674.6,-2339.58,617.68,4119.89,-4.36,-66.5,-273.27,9.14,19.54
1QA9,40,-66.12,2055.29,733.9,-862.84,-3032.36,878.25,4518.46,-4.25,-107.55,-267.11,9.15,19.56
1QA9,38,-69.42,1185.44,411.66,-923.47,-1744.36,874.3,2666.81,-4.91,-102.4,-274.22,7.8,28.69
1QA9,73,-89.87,3730.13,749.21,-1184.95,-2953.89,1165.42,4648.19,-6.38,-150.23,-260.64,0.45,18.46
1QA9,46,-63.5,2639.8,474.64,-829.47,-2299.88,768.39,3980.08,-6.31,-113.7,-273.98,1.7,32.73
1QA9,84,-103.15,3046.84,844.01,-1241.47,-3669.79,1150.03,5445.64,-4.69,-159.26,-249.56,10.43,14.06
