vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,vdwf,hit(2.5A),near_hit(4.0A),RMSD,,Rank,Number of hits,,53.074,151.294,0.15,1.373,13.235,-0.097,15.93,-0.734,0,0,27.635,79.063
46,-50.7926,4584.87,815.891,-353.759,-78.2337,409.736,52.8395,-4.28663,-968.875,-128.605,-7.69219,8.77E+06,N,N,9.55995,-5783.530983,7429,146,-5783.530983,2441.404,-7684.615624,687.7305,1120.218343,-4682.000365,7.5886689,6527.09448,-38.784193,0,0,-3553.999175,-608.167618
48,-47.6689,3357.41,919.641,-202.599,-97.4701,258.105,127.261,-1.3224,-1120.63,-141.516,-4.05329,22815.1,N,N,8.84587,-5783.18798,7430,146,-5783.18798,2547.552,-7212.018557,503.6115,1262.667093,-2681.397765,9.4545997,4111.61265,-93.409574,0,0,-3910.79466,-320.4652673
43,-47.2583,3093.4,895.82,-324.882,-26.3777,367.7,26.802,0,-1014.64,-130.301,-6.93881,85657.1,N,N,9.18492,-5782.681951,7431,146,-5782.681951,2282.182,-7149.89724,464.01,1229.96086,-4299.81327,2.5586369,5857.461,-19.672668,0,0,-3600.868135,-548.603135
56,-55.8025,5407.41,975.808,-281.773,-63.7139,359.785,52.7773,-1.29145,-1068.48,-147.218,-4.59948,1.22E+08,N,N,7.12162,-5782.010563,7432,146,-5782.010563,2972.144,-8442.583435,811.1115,1339.784384,-3729.265655,6.1802483,5731.37505,-38.7385382,0,0,-4068.36943,-363.6486872
46,-54.7328,3727.65,1000.34,-334.627,-79.0545,405.888,48.724,-0.451661,-1017.42,-138.124,-0.845905,9.00E+07,N,N,6.84731,-5781.750085,7433,146,-5781.750085,2441.404,-8280.744243,559.1475,1373.46682,-4428.788345,7.6682865,6465.79584,-35.763416,0,0,-3817.05674,-66.87978702
45,-46.94,2878.95,865.998,-273.382,-45.0042,338.82,45.7077,-0.909944,-937.484,-134.589,-9.10252,2.52E+09,N,N,8.56101,-5781.584374,7434,146,-5781.584374,2388.33,-7101.74036,431.8425,1189.015254,-3618.21077,4.3654074,5397.4026,-33.5494518,0,0,-3719.367015,-719.6725388
40,-53.1676,3329.55,931.47,-292.518,-71.3543,384.409,60.3669,-1.32371,-998.989,-123.577,-5.54648,1.05E+07,N,N,9.59767,-5781.438105,7435,146,-5781.438105,2122.96,-8043.938874,499.4325,1278.90831,-3871.47573,6.9213671,6123.63537,-44.3093046,0,0,-3415.050395,-438.5213482
30,-31.6261,2151.12,651.667,-181.55,-114.109,189.649,57.4131,-1.41581,-1027.85,-134.599,-8.51924,2.69E+07,N,N,6.98242,-5781.190742,7436,146,-5781.190742,1592.22,-4784.839173,322.668,894.738791,-2402.81425,11.068573,3021.10857,-42.1412154,0,0,-3719.643365,-673.5566721
56,-54.6051,3402.55,937.523,-539.601,-25.8587,607.419,31.26,-4.02577,-1054.21,-128.172,-15.9523,721153,N,N,7.94729,-5780.819446,7437,146,-5780.819446,2972.144,-8261.423999,510.3825,1287.219079,-7141.619235,2.5082939,9676.18467,-22.94484,0,0,-3542.03322,-1261.236695
40,-51.0433,1715.58,1047.32,-424.18,-70.4356,491.208,82.974,-4.98592,-1126.89,-130.165,-5.5179,73375.4,N,N,7.07109,-5780.798696,7438,146,-5780.798696,2122.96,-7722.54503,257.337,1437.97036,-5614.0223,6.8322532,7824.94344,-60.902916,0,0,-3597.109775,-436.2617277
33,-50.5406,2284.84,956.73,-298.192,-63.0758,369.125,55.5472,-3.17542,-1111.42,-124.325,-0.0668095,45607,N,N,4.67611,-5780.797943,7439,146,-5780.797943,1751.442,-7646.489536,342.726,1313.59029,-3946.57112,6.1183526,5880.16125,-40.7716448,0,0,-3435.721375,-5.282159499
62,-46.8775,3362.27,922.623,-339.363,-74.8312,373.87,61.9689,-2.95297,-1087.92,-144.469,-14.9726,420133,N,N,4.61533,-5780.720846,7440,146,-5780.720846,3290.588,-7092.284485,504.3405,1266.761379,-4491.469305,7.2586264,5955.7491,-45.4851726,0,0,-3992.400815,-1183.778674
37,-46.8403,2200.38,951.55,-258.386,-164.141,331.859,104.313,-1.2595,-1008.79,-131.097,-6.0369,9.30E+06,N,N,8.32044,-5780.413123,7441,146,-5780.413123,1963.738,-7086.656348,330.057,1306.47815,-3419.73871,15.921677,5286.51387,-76.565742,0,0,-3622.865595,-477.2954247
45,-43.745,1601.07,918.562,-328.631,-157.169,354.596,117.789,-1.98016,-1150.47,-128.02,-9.37757,19395.9,N,N,4.19579,-5779.860159,7442,146,-5779.860159,2388.33,-6618.35603,240.1605,1261.185626,-4349.431285,15.245393,5648.71428,-86.457126,0,0,-3537.8327,-741.4188169
35,-45.0008,2397.39,876.514,-164.877,-36.973,253.25,45.8084,-1.63649,-1077.87,-126.58,-9.05652,252218,N,N,9.16294,-5779.684334,7443,146,-5779.684334,1857.59,-6808.351035,359.6085,1203.453722,-2182.147095,3.586381,4034.2725,-33.6233656,0,0,-3498.0383,-716.0356408
59,-48.1237,4233.55,709.866,-341.33,-55.1746,368.654,70.5036,-2.90473,-846.779,-125.839,-13.5399,1.59E+06,N,N,15.5785,-5779.090465,7444,146,-5779.090465,3131.366,-7280.827068,635.0325,974.646018,-4517.50255,5.3519362,5872.65822,-51.7496424,0,0,-3477.560765,-1070.505114
50,-51.2707,3065.79,1023.06,-298.511,-66.9794,360.388,62.3645,-3.13238,-1165.93,-138.449,-5.88352,364830,N,N,8.27049,-5779.017049,7445,146,-5779.017049,2653.7,-7756.949286,459.8685,1404.66138,-3950.793085,6.4970018,5740.98084,-45.775543,0,0,-3826.038115,-465.1687418
51,-55.0656,2554.77,1191.38,-377.548,-100.667,444.591,78.8359,-1.12263,-940.714,-131.019,-7.46657,275509,N,N,6.28257,-5778.994137,7446,146,-5778.994137,2706.774,-8331.094886,383.2155,1635.76474,-4996.84778,9.764699,7082.33463,-57.8655506,0,0,-3620.710065,-590.3294239
45,-52.3288,3496.35,853.523,-479.833,-32.9973,549.742,54.3581,-8.12211,-938.604,-127.762,-9.94081,1.15E+08,N,N,11.0214,-5778.914822,7447,146,-5778.914822,2388.33,-7917.033467,524.4525,1171.887079,-6350.589755,3.2007381,8757.39006,-39.8988454,0,0,-3530.70287,-785.950261
21,-48.3932,1622.95,1187.6,-233.226,-70.2128,295.521,79.7314,-0.392104,-1090.84,-115.205,2.1359,2.39E+06,N,N,8.8805,-5778.6578,7448,146,-5778.6578,1114.554,-7321.600801,243.4425,1630.5748,-3086.74611,6.8106416,4707.64953,-58.5228476,0,0,-3183.690175,168.8706617
68,-54.5938,3934.2,829.502,-321.052,-39.8383,368.681,43.3957,-2.43997,-890.763,-133.037,-9.81933,175057,N,N,7.86729,-5778.492333,7449,146,-5778.492333,3609.032,-8259.714377,590.13,1138.906246,-4249.12322,3.8643151,5873.08833,-31.8524438,0,0,-3676.477495,-776.3456878
55,-55.1235,4601.31,836.954,-428.418,-124.197,488.78,76.1798,-6.15879,-944.766,-125.332,-10.1797,424209,N,N,9.68788,-5777.553602,7450,146,-5777.553602,2919.07,-8339.854809,690.1965,1149.137842,-5670.11223,12.047109,7786.2654,-55.9159732,0,0,-3463.54982,-804.8376211
52,-48.6363,3353.41,848.913,-308.232,-65.6246,381.336,39.252,-2.84108,-1136.46,-138.39,-12.5955,4.88E+08,Y,Y,1.5807,-5777.422412,7451,147,-5777.422412,2759.848,-7358.380372,503.0115,1165.557549,-4079.45052,6.3655862,6074.68248,-28.810968,0,0,-3824.40765,-995.8380165
59,-52.3001,4661.32,870.851,-235.444,-88.135,307.834,80.7305,-2.08424,-982.895,-134.839,-11.4035,3.31E+07,N,N,7.73303,-5777.332404,7452,147,-5777.332404,3131.366,-7912.691329,699.198,1195.678423,-3116.10134,8.549095,4903.79562,-59.256187,0,0,-3726.275765,-901.5949205
66,-72.8827,3669.58,975.122,-439.956,-53.622,570.976,53.1092,-5.98203,-902.876,-124.601,0.779429,1.33E+08,N,N,18.0402,-5777.227147,7453,147,-5777.227147,3502.884,-11026.71521,550.437,1338.842506,-5822.81766,5.201334,9095.64768,-38.9821528,0,0,-3443.348635,61.62399503
50,-65.89,3791.31,1200.38,-351.323,-42.5172,515.123,57.1474,-3.30384,-1047.15,-131.239,-7.2141,8.34E+07,N,N,9.34893,-5777.074112,7454,147,-5777.074112,2653.7,-9968.76166,568.6965,1648.12174,-4649.759905,4.1241684,8205.90939,-41.9461916,0,0,-3626.789765,-570.3683883
51,-49.376,2179.55,782.402,-326.491,-61.2703,398.184,46.4744,-3.5729,-939.889,-128.444,-10.8606,101526,N,N,9.56407,-5776.775911,7455,147,-5776.775911,2706.774,-7470.292544,326.9325,1074.237946,-4321.108385,5.9432191,6343.07112,-34.1122096,0,0,-3549.54994,-858.6716178
45,-49.1309,4649.94,837.077,-330.44,-111.337,359.911,103.242,-0.849951,-1044.82,-115.615,-8.58324,1.33E+07,N,N,8.0958,-5776.691002,7456,147,-5776.691002,2388.33,-7433.210385,697.491,1149.306721,-4373.3734,10.799689,5733.38223,-75.779628,0,0,-3195.020525,-678.6167041
39,-43.3074,1755.41,774.681,-246.178,-54.5095,271.525,68.4655,0,-976.422,-133.111,0.448048,10603.5,N,N,8.05715,-5776.152564,7457,147,-5776.152564,2069.886,-6552.149776,263.3115,1063.637013,-3258.16583,5.2874215,4325.39325,-50.253677,0,0,-3678.522485,35.42401902
50,-61.6271,3762.6,1042.77,-507.474,-57.9769,604.493,44.5011,-3.3112,-1041.71,-124.923,-6.77367,1.16E+08,N,N,8.07165,-5775.675982,7458,147,-5775.675982,2653.7,-9323.810467,564.39,1431.72321,-6716.41839,5.6237593,9629.57349,-32.6638074,0,0,-3452.247105,-535.5466712
39,-53.8198,1582.36,1057.43,-302.969,-106.677,411.882,69.2994,-2.75912,-1048.05,-138.16,-1.07133,81717.4,N,N,6.69207,-5775.308141,7459,147,-5775.308141,2069.886,-8142.612821,237.354,1451.85139,-4009.794715,10.347669,6561.28026,-50.8657596,0,0,-3818.0516,-84.70256379
40,-56.8374,2460.69,1080.25,-345.477,-104.417,467.263,70.0779,-2.16525,-1031.44,-137.313,-2.35848,59081.4,N,N,6.92474,-5775.221339,7460,147,-5775.221339,2122.96,-8599.157596,369.1035,1483.18325,-4572.388095,10.128449,7443.49959,-51.4371786,0,0,-3794.644755,-186.4685042
63,-57.6291,4815.44,837.931,-368.015,-84.2641,445.411,103.377,-3.20249,-891.049,-134.666,-8.95681,105256,N,N,18.7531,-5775.113367,7461,147,-5775.113367,3343.662,-8718.937055,722.316,1150.479263,-4870.678525,8.1736177,7095.39723,-75.878718,0,0,-3721.49491,-708.152269
46,-53.4099,2067.6,853.626,-345.835,-182.451,403.429,144.98,-4.24843,-833.019,-111.405,-3.79119,17104.8,N,N,15.9877,-5774.664771,7462,147,-5774.664771,2441.404,-8080.597411,310.14,1172.028498,-4577.126225,17.697747,6426.62397,-106.41532,0,0,-3078.677175,-299.742855
44,-49.253,4788.31,932.238,-206.164,-73.8654,261.149,51.4611,-2.09214,-1066.76,-131.325,-5.41524,1.95E+08,N,N,8.73086,-5774.614077,7463,147,-5774.614077,2335.256,-7451.683382,718.2465,1279.962774,-2728.58054,7.1649438,4160.10357,-37.7724474,0,0,-3629.166375,-428.1451201
30,-37.341,2068.07,849.667,-122.766,-62.2941,172.313,75.04,-0.967373,-1101.7,-143.928,-3.63919,29652,N,N,5.17619,-5774.520274,7464,147,-5774.520274,1592.22,-5649.469254,310.2105,1166.592791,-1624.80801,6.0425277,2744.94609,-55.07936,0,0,-3977.45028,-287.725279
51,-65.3774,4442.21,1402.13,-501.425,-76.807,596.07,81.1438,-2.58087,-1048.69,-126.348,-6.28138,9.78E+07,N,N,8.27273,-5774.304138,7465,147,-5774.304138,2706.774,-9891.208356,666.3315,1925.12449,-6636.359875,7.450279,9495.3951,-59.5595492,0,0,-3491.62698,-496.6247469
28,-38.6235,2746.86,893.445,-282.256,-141.902,303.041,96.8502,-0.838953,-1086.74,-125.73,-7.78338,80104.6,N,N,4.50366,-5774.16733,7466,147,-5774.16733,1486.072,-5843.503809,412.029,1226.699985,-3735.65816,13.764494,4827.44313,-71.0880468,0,0,-3474.54855,-615.3773729
55,-51.8623,3862.56,896.038,-370.014,-21.4831,421.107,27.6007,-1.58829,-999.615,-124.393,-12.7955,78609.1,N,N,9.33373,-5774.067647,7467,147,-5774.067647,2919.07,-7846.454816,579.384,1230.260174,-4897.13529,2.0838607,6708.23451,-20.2589138,0,0,-3437.600555,-1011.650617
60,-50.6388,3743.04,881.955,-280.371,-139.04,339.366,129.126,-1.82706,-1133.53,-129.041,-14.1279,164098,N,N,7.13899,-5773.469994,7468,147,-5773.469994,3184.44,-7661.346607,561.456,1210.924215,-3710.710185,13.48688,5406.10038,-94.778484,0,0,-3566.048035,-1116.994158
42,-36.2068,2804.73,696.46,-99.9821,-86.7615,119.533,61.3748,0,-1016.11,-126.56,-11.9943,468561,N,N,4.12673,-5773.341101,7469,147,-5773.341101,2229.108,-5477.871599,420.7095,956.23958,-1323.263094,8.4158655,1904.16069,-45.0491032,0,0,-3497.4856,-948.3053409
61,-65.7301,3794.84,851.367,-616.615,-40.2653,699.208,31.9035,-4.8622,-789.7,-117.458,-6.531,431710,N,N,17.7918,-5773.242661,7470,147,-5773.242661,3237.514,-9944.569749,569.226,1168.926891,-8160.899525,3.9057341,11138.38344,-23.417169,0,0,-3245.95183,-516.360453
44,-37.3334,2883.78,712.256,-151.186,-77.7189,177.37,51.057,-1.099,-1066.69,-133.793,-12.2421,225802,N,Y,3.41927,-5773.215354,7471,147,-5773.215354,2335.256,-5648.31942,432.567,977.927488,-2000.94671,7.5387333,2825.5041,-37.475838,0,0,-3697.369555,-967.8971523
33,-49.9533,3242.86,986.812,-303.552,-87.9315,333.585,77.2633,-1.31395,-1122.81,-128.265,6.17681,1.27E+10,N,N,7.46412,-5772.800417,7472,147,-5772.800417,1751.442,-7557.63457,486.429,1354.892876,-4017.51072,8.5293555,5314.00905,-56.7112622,0,0,-3544.603275,488.357129
66,-81.1271,3262.86,988.506,-879.613,-82.7242,1019.98,65.0653,-8.82683,-779.189,-105.329,-6.36543,68625.4,N,N,19.2389,-5771.678974,7473,147,-5771.678974,3502.884,-12274.04347,489.429,1357.218738,-11641.67806,8.0242474,16248.2814,-47.7579302,0,0,-2910.766915,-503.2699921
60,-62.7812,2117.62,866.94,-549.482,-51.4857,598.411,73.5609,-5.93276,-988.957,-120.556,1.95619,5137.45,N,N,6.56035,-5771.636691,7474,147,-5771.636691,3184.44,-9498.418873,317.643,1190.30862,-7272.39427,4.9941129,9532.68723,-53.9937006,0,0,-3331.56506,154.66225
60,-54.3826,3495.3,805.825,-399.786,-38.7655,472.173,93.2416,-2.55013,-877.842,-124.764,-13.6218,2.80E+06,N,N,11.6294,-5771.592774,7475,147,-5771.592774,3184.44,-8227.761084,524.295,1106.397725,-5291.16771,3.7602535,7521.71589,-68.4393344,0,0,-3447.85314,-1076.980373
44,-55.1723,3025.13,1102.56,-453.516,-53.1363,535.853,54.0088,-2.31923,-1049.01,-141.752,-3.90705,3.82E+07,N,N,8.82917,-5771.251398,7476,147,-5771.251398,2335.256,-8347.237956,453.7695,1513.81488,-6002.28426,5.1542211,8536.13829,-39.6424592,0,0,-3917.31652,-308.9030942
52,-55.5138,3567.65,929.993,-462.636,-94.6604,523.576,79.3585,-8.21015,-1054.37,-125.13,-8.27848,39021.3,N,N,7.75583,-5771.006843,7477,147,-5771.006843,2759.848,-8398.904857,535.1475,1276.880389,-6122.98746,9.1820588,8340.56568,-58.249139,0,0,-3457.96755,-654.5214642
42,-53.5339,2960.6,1008.31,-433.694,-111.59,515.72,80.4057,-4.85978,-1034.68,-134.241,-5.64571,552494,N,N,8.86352,-5770.581085,7478,147,-5770.581085,2229.108,-8099.357867,444.09,1384.40963,-5739.94009,10.82423,8215.4196,-59.0177838,0,0,-3709.750035,-446.3667697
31,-42.9984,1803.57,851.473,-217.865,-51.7678,278.797,40.955,-1.38259,-1041.77,-134.404,-2.13224,801337,N,N,7.99191,-5770.58039,7479,147,-5770.58039,1645.294,-6505.39993,270.5355,1169.072429,-2883.443275,5.0214766,4441.23621,-30.06097,0,0,-3714.25454,-168.5812911
40,-51.776,2821.53,947.913,-268.638,-51.9978,354.36,53.9797,-2.06198,-964.03,-123.967,-5.2321,583241,N,N,8.57057,-5770.264106,7480,147,-5770.264106,2122.96,-7833.398144,423.2295,1301.484549,-3555.42393,5.0437866,5644.9548,-39.6210998,0,0,-3425.828045,-413.6655223
42,-45.9949,3347.31,986.628,-303.853,-49.4797,363.944,40.1963,-2.1097,-1076.94,-135.454,-11.4502,7.08E+06,N,N,8.61839,-5770.037198,7481,147,-5770.037198,2229.108,-6958.752401,502.0965,1354.640244,-4021.494455,4.7995309,5797.62792,-29.5040842,0,0,-3743.27129,-905.2871626
38,-49.2571,2373.56,957.499,-416.73,-50.3051,477.731,49.8277,-3.38272,-992.658,-124.121,-8.07086,274706,N,N,8.91077,-5769.862457,7482,147,-5769.862457,2016.812,-7452.303687,356.034,1314.646127,-5515.42155,4.8795947,7610.25483,-36.5735318,0,0,-3430.083835,-638.1064042
48,-64.259,3334.7,1055.56,-396.928,-54.4682,538.922,62.4913,-3.36238,-1037.31,-121.221,-6.14262,144596,N,N,9.83559,-5769.456385,7483,147,-5769.456385,2547.552,-9722.001146,500.205,1449.28388,-5253.34208,5.2834154,8585.02746,-45.8686142,0,0,-3349.942335,-485.6539651
41,-39.8798,2365.49,799.739,-204.75,-53.2071,210.959,37.1444,-0.479895,-985.196,-129.148,-5.36667,4.75E+09,N,N,4.68248,-5769.377605,7484,147,-5769.377605,2176.034,-6033.574461,354.8235,1098.041647,-2709.86625,5.1610887,3360.57687,-27.2639896,0,0,-3569.00498,-424.3050302
43,-62.5304,2590.51,1041.57,-467.429,-139.986,527.47,167.247,-7.39101,-797.152,-101.157,3.52767,28641.2,N,N,16.1517,-5769.21212,7485,147,-5769.21212,2282.182,-9460.474338,388.5765,1430.07561,-6186.422815,13.578642,8402.5971,-122.759298,0,0,-2795.473695,278.9081732
67,-53.6635,2688.32,603.31,-302.203,-80.3876,332.981,143.837,-1.34833,-715.818,-127.769,-1.42657,28208.6,N,N,9.56684,-5768.148294,7486,147,-5768.148294,3555.958,-8118.965569,403.248,828.34463,-3999.656705,7.7975972,5304.38733,-105.576358,0,0,-3530.896315,-112.7889039
53,-47.6401,4527.58,604.153,-432.314,-45.7816,467.457,45.2104,-4.74458,-837.944,-118.294,-16.5554,3.56E+08,N,N,18.2999,-5767.903899,7487,147,-5767.903899,2812.922,-7207.661289,679.137,829.502069,-5721.67579,4.4408152,7446.59001,-33.1844336,0,0,-3269.05469,-1308.91959
21,-39.6951,972.841,878.802,-306.97,-35.3766,361.774,54.4481,-2.45644,-1036.49,-117.45,-8.18529,3026.72,N,N,9.50361,-5767.661002,7488,147,-5767.661002,1114.554,-6005.630459,145.92615,1206.595146,-4062.74795,3.4315302,5763.05982,-39.9649054,0,0,-3245.73075,-647.1535833
22,-36.0033,1124.72,849.527,-216.768,-78.0038,263.103,64.2267,-2.19208,-1043.51,-127.804,-7.25924,1.49E+06,N,N,4.65336,-5767.417251,7489,147,-5767.417251,1167.628,-5447.08327,168.708,1166.400571,-2868.92448,7.5663686,4191.23079,-47.1423978,0,0,-3531.86354,-573.9372921
47,-50.2406,2236.57,761.723,-402.69,-65.0346,443.146,49.0346,-2.83014,-867.214,-126.513,-3.10924,6924.98,N,N,7.74498,-5767.274165,7490,147,-5767.274165,2494.478,-7601.101336,335.4855,1045.845679,-5329.60215,6.3083562,7059.31578,-35.9913964,0,0,-3496.186755,-245.8258421
32,-41.2567,1930.73,943.496,-217.996,-36.4937,264.644,43.0889,-4.5399,-1046.46,-143.605,-1.80452,40588.4,N,N,8.99479,-5767.174105,7491,147,-5767.174105,1698.368,-6241.89117,289.6095,1295.420008,-2885.17706,3.5398889,4215.77892,-31.6272526,0,0,-3968.524175,-142.6707648
48,-54.4338,3860.46,918.177,-316.145,-108.041,376.791,97.6085,-2.19493,-989.891,-137.27,1.49,2.23E+08,N,N,9.0929,-5766.945003,7492,147,-5766.945003,2547.552,-8235.507337,579.069,1260.657021,-4184.179075,10.479977,6002.28063,-71.644639,0,0,-3793.45645,117.80387
38,-49.3889,2653.42,1023.6,-293.392,-80.0757,388.189,58.1467,-3.35532,-1067.62,-140.543,-6.28257,6.44E+08,N,N,6.33515,-5766.745758,7493,147,-5766.745758,2016.812,-7472.244237,398.013,1405.4028,-3883.04312,7.7673429,6183.85077,-42.6796778,0,0,-3883.905805,-496.7188319
38,-37.9019,3388.59,777.762,-203.957,-64.417,230.537,39.6105,-1.5133,-1070.1,-135.504,-10.5083,5.53E+08,Y,Y,1.87404,-5766.575239,7494,148,-5766.575239,2016.812,-5734.330059,508.2885,1067.867226,-2699.370895,6.248449,3672.45441,-29.074107,0,0,-3744.65304,-830.8177229
56,-55.0958,3769.24,942.349,-375.528,-41.6934,437.951,40.8636,-1.22399,-943.438,-130.339,-8.10571,3.49E+09,N,N,7.62979,-5766.572076,7495,148,-5766.572076,2972.144,-8335.663965,565.386,1293.845177,-4970.11308,4.0442598,6976.55943,-29.9938824,0,0,-3601.918265,-640.8617497
43,-36.3476,4288.37,689.74,-180.925,-81.6061,197.109,41.1202,0,-989.149,-127.536,-16.9288,1.03E+08,N,N,7.06144,-5766.484789,7496,148,-5766.484789,2282.182,-5499.173794,643.2555,947.01302,-2394.542375,7.9157917,3139.94637,-30.1822268,0,0,-3524.45736,-1338.441714
63,-62.2792,3351.03,771.01,-413.857,-81.9614,508.864,74.1102,-1.66749,-816.465,-121.816,-5.88014,12074,N,N,11.9278,-5766.48323,7497,148,-5766.48323,3343.662,-9422.469285,502.6545,1058.59673,-5477.397395,7.9502558,8106.20352,-54.3968868,0,0,-3366.38516,-464.9015088
32,-53.655,2751.16,1022.58,-395.821,-70.0123,452.599,89.9861,-3.70269,-1094,-131.351,7.01419,64828.8,N,N,6.84133,-5766.00468,7498,148,-5766.00468,1698.368,-8117.67957,412.674,1404.00234,-5238.690935,6.7911931,7209.90207,-66.0497974,0,0,-3629.884885,554.562904
49,-46.3946,2382.37,628.672,-294.945,-48.2423,333.348,68.6332,-2.91427,-854.744,-115.987,-9.15167,54576,N,N,11.3738,-5765.996387,7499,148,-5765.996387,2600.626,-7019.224612,357.3555,863.166656,-3903.597075,4.6795031,5310.23364,-50.3767688,0,0,-3205.300745,-723.5584852
33,-41.7106,1811.34,871.48,-233.355,-87.9046,253.981,76.4346,-0.601321,-995.94,-122.501,-2.52295,13133.3,N,N,9.8468,-5765.777952,7500,148,-5765.777952,1751.442,-6310.563516,271.701,1196.54204,-3088.453425,8.5267462,4045.91733,-56.1029964,0,0,-3385.315135,-199.4719959
42,-69.1192,1790.53,1376.27,-583.6,-98.9685,721.963,82.6277,-6.30199,-1097.1,-120.44,-1.17362,17428.9,N,N,7.25405,-5765.28755,7501,148,-5765.28755,2229.108,-10457.32024,268.5795,1889.61871,-7723.946,9.5999445,11500.87059,-60.6487318,0,0,-3328.3594,-92.78991806
15,-41.4323,218.174,1135.98,-208.539,-145.408,290.134,130.324,-1.98387,-1184.35,-124.604,-2.81038,183.836,N,N,7.26601,-5765.282655,7502,148,-5765.282655,796.11,-6268.458396,32.7261,1559.70054,-2760.013665,14.104576,4621.83462,-95.657816,0,0,-3443.43154,-222.1970739
50,-57.192,4303.7,945.957,-379.597,-69.8645,436.942,76.4137,-3.64553,-849.615,-115.415,-5.16219,8.01E+07,N,N,9.74737,-5765.175274,7503,148,-5765.175274,2653.7,-8652.806448,645.555,1298.798961,-5023.966295,6.7768565,6960.48606,-56.0876558,0,0,-3189.493525,-408.138228
63,-66.2714,4217.28,1041.27,-475.615,-93.1897,592.855,97.4918,-3.7995,-1098.67,-140.345,-4.46543,7.70E+06,N,N,7.81229,-5765.135804,7504,148,-5765.135804,3343.662,-10026.46519,632.592,1429.66371,-6294.764525,9.0394009,9444.18015,-71.5589812,0,0,-3878.434075,-353.0502921
14,-29.3766,718.01,836.685,-110.543,-52.703,150.007,41.3476,-1.12878,-1124.57,-134.623,-6.33657,4085.35,N,N,5.56277,-5764.954197,7505,148,-5764.954197,743.036,-4444.50332,107.7015,1148.768505,-1463.036605,5.112191,2389.61151,-30.3491384,0,0,-3720.306605,-500.9882339
54,-51.7377,2547.41,941.513,-210.942,-119.665,285.455,93.9715,-1.72809,-952.448,-141.143,-3.48067,1.37E+07,N,N,10.1726,-5764.364548,7506,148,-5764.364548,2865.996,-7827.603584,382.1115,1292.697349,-2791.81737,11.607505,4547.29815,-68.975081,0,0,-3900.486805,-275.1922122
39,-44.2781,2294.73,844.118,-219.922,-98.2314,279.135,80.3006,-2.24794,-988.878,-133.099,-5.6491,12259.1,N,N,9.30137,-5764.22632,7507,148,-5764.22632,2069.886,-6699.010861,344.2095,1158.974014,-2910.66767,9.5284458,4446.62055,-58.9406404,0,0,-3678.190865,-446.6347933
20,-48.9221,1218.64,1158.31,-229.364,-92.325,309.442,109.068,-1.52059,-1076.58,-114.895,1.9671,4005.75,N,N,9.33612,-5763.904932,7508,148,-5763.904932,1061.48,-7401.620197,182.796,1590.35963,-3035.63254,8.955525,4929.41106,-80.055912,0,0,-3175.123325,155.5248273
67,-70.7406,4071.87,1019.54,-566.865,-86.6974,700.549,66.657,-4.62209,-799.275,-123.052,-10.6725,843121,N,N,17.9955,-5763.632599,7509,148,-5763.632599,3555.958,-10702.62834,610.7805,1399.82842,-7502.458275,8.4096478,11159.74557,-48.926238,0,0,-3400.54202,-843.7998675
52,-60.2321,4253.93,1101.15,-366.832,-47.6066,474.034,50.3931,-2.77843,-1130.02,-124.74,-9.82581,2.43E+07,N,N,9.17296,-5763.017399,7510,148,-5763.017399,2759.848,-9112.755337,638.0895,1511.87895,-4855.02152,4.6178402,7551.36162,-36.9885354,0,0,-3447.1899,-776.858016
59,-57.2871,4025.21,771.525,-407.773,-102.499,480.87,70.5942,-4.21066,-907.054,-127.407,-7.47367,1.93E+07,N,N,12.9668,-5763.016693,7511,148,-5763.016693,3131.366,-8667.194507,603.7815,1059.303825,-5396.875655,9.942403,7660.2591,-51.8161428,0,0,-3520.892445,-590.8907712
57,-64.1135,3420.24,1139.26,-428.407,-92.2053,547.653,81.4096,-6.4252,-1119.46,-127.353,-8.21305,7.88E+06,N,N,8.20293,-5762.943503,7512,148,-5762.943503,3025.218,-9699.987869,513.036,1564.20398,-5669.966645,8.9439141,8724.11229,-59.7546464,0,0,-3519.400155,-649.3483722
60,-55.8304,4693.11,887.841,-298.545,-75.9273,381.079,70.5937,-2.47121,-936.59,-132.808,-10.4695,1.43E+06,N,N,8.97508,-5762.396936,7513,148,-5762.396936,3184.44,-8446.804538,703.9665,1219.005693,-3951.243075,7.3649481,6070.58847,-51.8157758,0,0,-3670.14908,-827.7500785
41,-38.4918,4247.24,859.746,-193.198,-82.4054,233.056,74.0621,-2.88698,-1078.96,-148.569,-11.8303,3.94E+06,N,N,9.2496,-5761.832163,7514,148,-5761.832163,2176.034,-5823.578389,637.086,1180.431258,-2556.97553,7.9933238,3712.58208,-54.3615814,0,0,-4105.704315,-935.3390089
57,-58.832,4319.32,1011.48,-449.014,-50.0442,517.736,38.9277,0,-1034.86,-131.092,-7.34276,7.09E+06,N,N,6.0123,-5761.203076,7515,148,-5761.203076,3025.218,-8900.928608,647.898,1388.76204,-5942.70029,4.8542874,8247.53448,-28.5729318,0,0,-3622.72742,-580.5406339
